Head,Index,Dumpingtime,Call Vega,Call Theta,Call Gamma,Call Delta,Calls Iv,Calls Coi,Call Strike Count,Put Vega,Put Theta,Put Gamma,Put Delta,Puts Iv,Puts Coi,Put Strike Count
30-12-2025,MIDCPNIFTY,11:12,105.4659999999999,-42.49409999999999,0.006400000000000003,3.5833000000000013,181.50999999999993,-2854.0,-1.0,82.73579999999998,-24.709300000000013,0.006200000000000001,-0.658100000000001,218.97000000000003,2555.0,0.0
27-01-2026,MIDCPNIFTY,11:12,209.772,-39.019400000000005,0.0050999999999999995,4.5292,207.39,26.57142857142857,-28.0,238.42650000000003,-39.3953,0.0063,-4.9276,236.27,4.285714285714286,-41.0
Total,MIDCPNIFTY,11:12,315.2379999999999,-81.5135,0.011500000000000003,8.1125,388.8999999999999,-2827.4285714285716,-29.0,321.1623,-64.1046,0.0125,-5.585700000000001,455.24,2559.285714285714,-41.0
16-12-2025,NIFTY,11:13,-5.388200000000026,14.514199999999974,0.0008999999999999998,-0.12010000000000032,-12.659999999999997,181630.0,0.0,-4.037799999999976,3.4945999999999913,-0.0001999999999999988,0.16680000000000028,-1.3300000000000125,365239.0,0.0
23-12-2025,NIFTY,11:13,-3.691400000000016,5.820499999999981,0.0006999999999999992,-0.006099999999999994,-9.020000000000039,1927.0,0.0,-13.292799999999943,9.753200000000007,0.00010000000000000113,0.33360000000000056,-9.659999999999997,12516.0,0.0
30-12-2025,NIFTY,11:13,-2.923000000000002,1.8444999999999965,0.00010000000000000113,0.002500000000001279,-3.889999999999958,-14518.666666666666,0.0,-17.438699999999983,11.926999999999992,9.99999999999994e-05,0.2727000000000004,-16.870000000000005,2409.666666666667,0.0
Total,NIFTY,11:13,-12.002600000000044,22.179199999999952,0.0017000000000000001,-0.12369999999999903,-25.569999999999993,169038.33333333334,0.0,-34.7692999999999,25.17479999999999,1.734723475976807e-18,0.7731000000000012,-27.860000000000014,380164.6666666667,0.0
30-12-2025,BANKNIFTY,11:13,65.59809999999993,-8.70490000000001,0.0004999999999999996,0.7659000000000002,-0.6999999999999886,-7935.0,0.0,-104.51139999999987,60.20870000000002,0.00010000000000000026,1.232800000000001,-26.340000000000032,12256.0,0.0
27-01-2026,BANKNIFTY,11:13,1833.8581000000001,-200.54719999999998,0.004300000000000002,8.436299999999997,282.40999999999997,3274.285714285714,-10.0,1863.5499,-227.81660000000002,0.0039,-8.9788,291.26,3153.4285714285716,-18.0
Total,BANKNIFTY,11:13,1899.4562,-209.25209999999998,0.004800000000000001,9.202199999999998,281.71,-4660.714285714286,-10.0,1759.0385,-167.6079,0.004,-7.745999999999999,264.91999999999996,15409.428571428572,-18.0
30-12-2025,FINNIFTY,11:13,325.67140000000006,-93.03909999999999,0.007200000000000003,4.8355,197.64000000000007,71.0,-3.0,290.7724,-82.3849,0.0068,-4.9933,154.25,-176.0,-8.0
27-01-2026,FINNIFTY,11:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5619,-7.458499999999999,0.00030000000000000003,-0.2475,46.46,0.0,3.0
Total,FINNIFTY,11:13,325.67140000000006,-93.03909999999999,0.007200000000000003,4.8355,197.64000000000007,71.0,-3.0,336.3343,-89.8434,0.0070999999999999995,-5.240799999999999,200.71,-176.0,-5.0
30-12-2025,MIDCPNIFTY,11:13,105.33479999999997,-43.457300000000004,0.006400000000000003,3.5119000000000007,184.47999999999996,-2859.0,-1.0,82.7217,-23.296300000000002,0.006700000000000001,-0.7151999999999994,214.09000000000003,2554.0,0.0
27-01-2026,MIDCPNIFTY,11:13,209.8675,-38.9088,0.005299999999999999,4.5421,206.79,26.57142857142857,-28.0,238.52910000000003,-39.6106,0.0063,-4.9027,237.29999999999998,4.285714285714286,-41.0
Total,MIDCPNIFTY,11:13,315.2023,-82.3661,0.011700000000000002,8.054,391.27,-2832.4285714285716,-29.0,321.2508,-62.9069,0.013000000000000001,-5.6179,451.39,2558.285714285714,-41.0
16-12-2025,NIFTY,11:14,-3.9838000000000022,12.257899999999978,0.0009999999999999992,-0.04410000000000025,-11.809999999999988,201963.0,0.0,-5.829499999999996,7.178699999999992,-9.999999999999766e-05,0.26270000000000016,-3.3400000000000034,359979.0,0.0
23-12-2025,NIFTY,11:14,-1.7335999999999672,5.327799999999968,0.0007999999999999986,0.07540000000000102,-9.560000000000002,2263.0,0.0,-14.59269999999998,9.645800000000008,-0.00020000000000000052,0.40660000000000096,-8.289999999999992,13164.0,0.0
30-12-2025,NIFTY,11:14,-0.5366000000000213,1.6418999999999784,0.00010000000000000113,0.09280000000000044,-4.999999999999972,-14504.666666666666,0.0,-19.326499999999953,11.613600000000005,-0.00020000000000000052,0.3630999999999993,-14.900000000000034,1762.666666666667,0.0
Total,NIFTY,11:14,-6.253999999999991,19.227599999999924,0.001899999999999999,0.12410000000000121,-26.369999999999962,189721.33333333334,0.0,-39.74869999999993,28.438100000000006,-0.0004999999999999987,1.0324000000000004,-26.53000000000003,374905.6666666667,0.0
30-12-2025,BANKNIFTY,11:14,70.51999999999998,-11.282200000000046,0.0004999999999999996,0.8162000000000003,0.410000000000025,-6556.0,0.0,-107.31790000000001,61.59170000000006,0.00010000000000000026,1.2712000000000003,-26.690000000000055,12527.0,0.0
27-01-2026,BANKNIFTY,11:14,1827.6364,-203.1655,0.0042000000000000015,8.336999999999998,286.57000000000005,3413.1428571428573,-10.0,1784.4415,-215.49800000000002,0.0039000000000000007,-8.4866,276.21000000000004,3261.4285714285716,-18.0
Total,BANKNIFTY,11:14,1898.1564,-214.44770000000005,0.004700000000000001,9.153199999999998,286.9800000000001,-3142.8571428571427,-10.0,1677.1236,-153.90629999999996,0.004000000000000001,-7.215399999999999,249.51999999999998,15788.428571428572,-18.0
30-12-2025,FINNIFTY,11:14,326.1866000000001,-93.93049999999997,0.007100000000000002,4.8454,198.89000000000007,85.0,-3.0,290.73859999999996,-82.0088,0.006899999999999999,-4.990500000000001,153.67,-181.0,-8.0
27-01-2026,FINNIFTY,11:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5619,-7.458499999999999,0.00030000000000000003,-0.2475,46.46,0.0,3.0
Total,FINNIFTY,11:14,326.1866000000001,-93.93049999999997,0.007100000000000002,4.8454,198.89000000000007,85.0,-3.0,336.30049999999994,-89.4673,0.007199999999999999,-5.238,200.13,-181.0,-5.0
30-12-2025,MIDCPNIFTY,11:14,104.96490000000006,-43.08099999999999,0.006400000000000003,3.554999999999996,184.44,-2882.0,-1.0,82.25539999999995,-23.986700000000013,0.006200000000000001,-0.6501999999999999,215.89,2596.0,0.0
27-01-2026,MIDCPNIFTY,11:14,209.75459999999998,-38.9505,0.005299999999999999,4.5373,207.1,26.57142857142857,-28.0,238.64589999999998,-39.483000000000004,0.0063,-4.917,236.51999999999998,4.285714285714286,-41.0
Total,MIDCPNIFTY,11:14,314.71950000000004,-82.0315,0.011700000000000002,8.092299999999996,391.53999999999996,-2855.4285714285716,-29.0,320.90129999999994,-63.46970000000002,0.0125,-5.5672,452.40999999999997,2600.285714285714,-41.0
16-12-2025,NIFTY,11:15,-4.641600000000025,13.551200000000009,0.0009999999999999992,-0.07440000000000024,-12.529999999999987,201963.0,0.0,-5.208500000000001,5.418299999999988,-0.00020000000000000052,0.23030000000000062,-2.240000000000009,359979.0,0.0
23-12-2025,NIFTY,11:15,-2.3996999999999957,5.077399999999983,0.0007999999999999986,0.04380000000000095,-8.699999999999989,2263.0,0.0,-14.393999999999949,10.207300000000004,-0.00010000000000000113,0.3761000000000001,-9.599999999999994,13315.0,0.0
30-12-2025,NIFTY,11:15,-1.3231000000000108,1.3835999999999729,0.00010000000000000113,0.06079999999999952,-4.059999999999945,-14495.666666666666,0.0,-19.84639999999996,12.53179999999999,-9.99999999999994e-05,0.34750000000000014,-16.83000000000004,1770.666666666667,0.0
Total,NIFTY,11:15,-8.364400000000032,20.012199999999964,0.001899999999999999,0.030200000000000227,-25.28999999999992,189730.33333333334,0.0,-39.44889999999991,28.15739999999998,-0.00040000000000000105,0.9539000000000009,-28.670000000000044,375064.6666666667,0.0
30-12-2025,BANKNIFTY,11:15,65.90169999999989,-9.120900000000006,0.0004999999999999996,0.7595000000000001,-0.18999999999999773,-6400.0,0.0,-106.30230000000006,62.06350000000003,0.00020000000000000052,1.2352000000000007,-27.77000000000004,12531.0,0.0
27-01-2026,BANKNIFTY,11:15,1833.3005999999998,-200.75639999999999,0.004300000000000002,8.4257,282.76,3418.285714285714,-10.0,1863.8742000000002,-227.28309999999996,0.0039,-8.9898,290.52,3260.571428571429,-18.0
Total,BANKNIFTY,11:15,1899.2022999999997,-209.8773,0.004800000000000001,9.185200000000002,282.57,-2981.714285714286,-10.0,1757.5719000000001,-165.21959999999993,0.0041,-7.7546,262.74999999999994,15791.57142857143,-18.0
30-12-2025,FINNIFTY,11:15,325.7194,-93.90689999999998,0.007100000000000002,4.841899999999999,198.89000000000007,91.0,-3.0,290.47229999999996,-81.8444,0.006899999999999999,-4.985600000000002,153.46999999999997,-181.0,-8.0
27-01-2026,FINNIFTY,11:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5619,-7.458499999999999,0.00030000000000000003,-0.2475,46.46,0.0,3.0
Total,FINNIFTY,11:15,325.7194,-93.90689999999998,0.007100000000000002,4.841899999999999,198.89000000000007,91.0,-3.0,336.03419999999994,-89.3029,0.007199999999999999,-5.233100000000001,199.92999999999998,-181.0,-5.0
30-12-2025,MIDCPNIFTY,11:15,107.87619999999998,-44.601899999999986,0.006400000000000003,3.542099999999998,201.08999999999997,-2889.0,-1.0,83.13280000000003,-23.7611,0.006600000000000002,-0.7376000000000005,214.15999999999997,2610.0,0.0
27-01-2026,MIDCPNIFTY,11:15,209.7207,-38.981300000000005,0.0052,4.5334,207.27,26.57142857142857,-28.0,238.6415,-39.419,0.0063,-4.9239,236.19,4.285714285714286,-41.0
Total,MIDCPNIFTY,11:15,317.5969,-83.58319999999999,0.011600000000000003,8.075499999999998,408.36,-2862.4285714285716,-29.0,321.77430000000004,-63.180099999999996,0.012900000000000002,-5.6615,450.34999999999997,2614.285714285714,-41.0
16-12-2025,NIFTY,11:16,-4.186600000000013,12.483899999999963,0.0009999999999999992,-0.05269999999999975,-11.879999999999981,201963.0,0.0,-6.075900000000004,7.655299999999997,-9.999999999999766e-05,0.2650000000000001,-3.780000000000001,359979.0,0.0
23-12-2025,NIFTY,11:16,-1.380299999999977,4.578799999999987,0.0007999999999999986,0.08410000000000029,-8.600000000000023,2263.0,0.0,-15.389599999999945,10.540600000000012,-0.00020000000000000052,0.4167000000000005,-9.469999999999999,13315.0,0.0
30-12-2025,NIFTY,11:16,-0.25549999999998363,1.1874999999999858,0.00010000000000000113,0.10020000000000095,-4.340000000000003,-14495.666666666666,0.0,-20.59200000000004,12.466700000000003,-0.00020000000000000052,0.38369999999999926,-16.120000000000005,1770.666666666667,0.0
Total,NIFTY,11:16,-5.822399999999973,18.250199999999936,0.001899999999999999,0.1316000000000015,-24.820000000000007,189730.33333333334,0.0,-42.05749999999999,30.662600000000012,-0.0004999999999999987,1.0654,-29.370000000000005,375064.6666666667,0.0
30-12-2025,BANKNIFTY,11:16,69.16539999999986,-8.636700000000019,0.0004999999999999996,0.819,-1.740000000000009,-6400.0,0.0,-111.5897,63.54380000000003,0.00010000000000000026,1.3216999999999999,-27.450000000000045,12524.0,0.0
27-01-2026,BANKNIFTY,11:16,1827.7787,-203.8403,0.0042000000000000015,8.328999999999997,287.38,3423.428571428571,-10.0,1784.0145999999995,-215.02439999999999,0.0039000000000000007,-8.486500000000001,275.66999999999996,3270.857142857143,-18.0
Total,BANKNIFTY,11:16,1896.9441,-212.47700000000003,0.004700000000000001,9.147999999999996,285.64,-2976.571428571429,-10.0,1672.4248999999995,-151.48059999999995,0.004000000000000001,-7.164800000000001,248.2199999999999,15794.857142857143,-18.0
30-12-2025,FINNIFTY,11:16,326.42670000000004,-94.1774,0.007100000000000002,4.848699999999999,199.29000000000005,93.0,-3.0,290.306,-82.0186,0.006899999999999999,-4.9879,153.74999999999997,-181.0,-8.0
27-01-2026,FINNIFTY,11:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5619,-7.458499999999999,0.00030000000000000003,-0.2475,46.46,0.0,3.0
Total,FINNIFTY,11:16,326.42670000000004,-94.1774,0.007100000000000002,4.848699999999999,199.29000000000005,93.0,-3.0,335.86789999999996,-89.47710000000001,0.007199999999999999,-5.235399999999999,200.20999999999998,-181.0,-5.0
30-12-2025,MIDCPNIFTY,11:16,107.7428999999999,-45.2521,0.006400000000000003,3.5212999999999965,203.57999999999998,-2887.0,-1.0,83.37119999999999,-23.28739999999999,0.006600000000000002,-0.7614999999999998,212.09000000000003,2608.0,0.0
27-01-2026,MIDCPNIFTY,11:16,209.7212,-38.996700000000004,0.0052,4.5313,207.34,26.57142857142857,-28.0,238.57999999999998,-39.3651,0.0063,-4.929600000000001,235.96,4.285714285714286,-41.0
Total,MIDCPNIFTY,11:16,317.4640999999999,-84.2488,0.011600000000000003,8.052599999999996,410.91999999999996,-2860.4285714285716,-29.0,321.9512,-62.65249999999999,0.012900000000000002,-5.6911000000000005,448.05000000000007,2612.285714285714,-41.0
16-12-2025,NIFTY,11:17,-5.409400000000005,13.2149,0.0007999999999999986,-0.12779999999999925,-11.310000000000002,215094.0,0.0,-4.451299999999989,5.418799999999976,1.734723475976807e-18,0.17470000000000052,-3.0600000000000023,344864.0,0.0
23-12-2025,NIFTY,11:17,-4.0959,5.191399999999987,0.0005999999999999998,-0.027300000000001212,-7.790000000000049,2595.0,0.0,-12.297499999999957,9.359200000000001,0.00010000000000000113,0.2931000000000008,-9.75,13735.0,0.0
30-12-2025,NIFTY,11:17,-3.9342999999999506,1.3325999999999993,0.0,-0.03500000000000014,-2.409999999999968,-14493.666666666666,0.0,-16.64489999999995,12.02300000000001,0.00020000000000000052,0.2279,-17.720000000000027,2018.666666666666,0.0
Total,NIFTY,11:17,-13.439599999999956,19.738899999999987,0.0013999999999999985,-0.1901000000000006,-21.51000000000002,203195.33333333334,0.0,-33.393699999999896,26.800999999999988,0.0003000000000000034,0.6957000000000013,-30.53000000000003,360617.6666666667,0.0
30-12-2025,BANKNIFTY,11:17,58.08190000000013,-9.183999999999912,0.0004999999999999996,0.7112999999999996,1.8700000000000614,-4982.0,0.0,-104.59990000000016,62.34459999999996,9.99999999999994e-05,1.150500000000001,-28.95999999999998,12812.0,0.0
27-01-2026,BANKNIFTY,11:17,1831.4615999999999,-202.14690000000002,0.004300000000000002,8.392000000000001,284.74,3526.2857142857138,-10.0,1781.8589000000002,-217.2737,0.0037999999999999996,-8.420699999999998,278.97,3371.1428571428573,-18.0
Total,BANKNIFTY,11:17,1889.5435,-211.33089999999993,0.004800000000000001,9.1033,286.61000000000007,-1455.7142857142862,-10.0,1677.259,-154.92910000000003,0.003899999999999999,-7.270199999999997,250.01000000000005,16183.142857142857,-18.0
30-12-2025,FINNIFTY,11:17,326.98199999999997,-94.5472,0.007000000000000003,4.853499999999999,199.77,108.0,-3.0,289.8361,-81.6231,0.006899999999999999,-4.9786,153.19000000000003,-169.0,-8.0
27-01-2026,FINNIFTY,11:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5619,-7.458499999999999,0.00030000000000000003,-0.2475,46.46,0.0,3.0
Total,FINNIFTY,11:17,326.98199999999997,-94.5472,0.007000000000000003,4.853499999999999,199.77,108.0,-3.0,335.39799999999997,-89.0816,0.007199999999999999,-5.2261,199.65000000000003,-169.0,-5.0
30-12-2025,MIDCPNIFTY,11:17,107.22050000000002,-44.9169,0.0063,3.4913999999999987,203.3400000000001,-2817.0,-1.0,83.70459999999997,-23.551699999999983,0.006499999999999999,-0.7923999999999989,212.07000000000005,2634.0,0.0
27-01-2026,MIDCPNIFTY,11:17,209.7211,-38.9976,0.0052,4.5313,207.34,26.57142857142857,-28.0,238.57819999999998,-39.3653,0.0063,-4.929600000000001,235.96,4.285714285714286,-41.0
Total,MIDCPNIFTY,11:17,316.9416,-83.9145,0.0115,8.022699999999999,410.68000000000006,-2790.4285714285716,-29.0,322.28279999999995,-62.91699999999998,0.012799999999999999,-5.7219999999999995,448.0300000000001,2638.285714285714,-41.0
16-12-2025,NIFTY,11:18,-2.746200000000016,11.040499999999994,0.001199999999999998,0.03189999999999937,-11.879999999999981,215094.0,0.0,-7.466899999999995,9.022199999999984,-9.999999999999766e-05,0.3562000000000003,-3.739999999999995,356654.0,0.0
23-12-2025,NIFTY,11:18,0.873500000000007,3.7206999999999795,0.000899999999999998,0.16860000000000053,-8.610000000000042,2693.0,0.0,-17.514299999999935,11.4332,-0.0003999999999999993,0.49850000000000083,-9.329999999999984,13727.0,0.0
30-12-2025,NIFTY,11:18,1.1911999999999807,0.49119999999996367,0.00010000000000000113,0.13560000000000105,-3.75,-14488.666666666666,0.0,-21.95799999999997,13.420699999999997,-0.00020000000000000052,0.4216999999999995,-17.149999999999977,2097.666666666666,0.0
Total,NIFTY,11:18,-0.6815000000000282,15.252399999999938,0.002199999999999997,0.33610000000000095,-24.240000000000023,203298.33333333334,0.0,-46.9391999999999,33.87609999999998,-0.0006999999999999975,1.2764000000000006,-30.219999999999956,372478.6666666667,0.0
30-12-2025,BANKNIFTY,11:18,73.41769999999997,-11.66840000000002,0.0004999999999999996,0.8749000000000002,-0.25999999999993406,-6055.0,0.0,-117.71870000000013,68.31040000000002,0.00010000000000000026,1.3888000000000016,-29.940000000000055,12621.0,0.0
27-01-2026,BANKNIFTY,11:18,1832.3263999999997,-201.51620000000003,0.004300000000000002,8.411900000000001,283.7700000000001,3528.0,-10.0,1781.1298000000002,-217.7263,0.0037,-8.3959,279.65,3367.714285714286,-18.0
Total,BANKNIFTY,11:18,1905.7440999999997,-213.18460000000005,0.004800000000000001,9.286800000000001,283.51000000000016,-2527.0,-10.0,1663.4111,-149.4159,0.0038000000000000004,-7.007099999999998,249.70999999999992,15988.714285714286,-18.0
30-12-2025,FINNIFTY,11:18,327.1934999999999,-94.87730000000002,0.007000000000000003,4.8561,200.23000000000005,105.0,-3.0,289.4795,-81.26499999999999,0.006899999999999999,-4.972099999999999,152.68999999999997,-162.0,-8.0
27-01-2026,FINNIFTY,11:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5599,-7.458399999999999,0.00030000000000000003,-0.2475,46.46,0.0,3.0
Total,FINNIFTY,11:18,327.1934999999999,-94.87730000000002,0.007000000000000003,4.8561,200.23000000000005,105.0,-3.0,335.0394,-88.72339999999998,0.007199999999999999,-5.219599999999999,199.14999999999998,-162.0,-5.0
30-12-2025,MIDCPNIFTY,11:18,107.79869999999994,-45.77959999999996,0.0063,3.5349999999999966,205.46999999999997,-2796.0,-1.0,83.06559999999996,-22.577799999999996,0.006700000000000001,-0.7400000000000002,209.66999999999996,2646.0,0.0
27-01-2026,MIDCPNIFTY,11:18,209.7619,-38.9839,0.0052,4.5329,207.23,27.428571428571423,-28.0,238.4898,-39.4394,0.0063,-4.920999999999999,236.44,4.285714285714286,-41.0
Total,MIDCPNIFTY,11:18,317.5605999999999,-84.76349999999996,0.0115,8.067899999999996,412.69999999999993,-2768.5714285714284,-29.0,321.55539999999996,-62.017199999999995,0.013000000000000001,-5.661,446.10999999999996,2650.285714285714,-41.0
16-12-2025,NIFTY,11:19,-2.3790000000000333,11.32389999999998,0.001199999999999998,0.06129999999999969,-12.59999999999998,215094.0,0.0,-7.795000000000002,8.364599999999996,-0.0002999999999999999,0.38590000000000035,-2.739999999999995,356654.0,0.0
23-12-2025,NIFTY,11:19,1.460200000000043,3.4573999999999927,0.000899999999999998,0.19229999999999947,-8.629999999999995,2693.0,0.0,-18.276399999999967,12.117999999999995,-0.00030000000000000165,0.5573999999999995,-10.0,13148.0,0.0
30-12-2025,NIFTY,11:19,3.294800000000066,0.5466999999999729,0.0001999999999999988,0.21619999999999973,-5.019999999999982,-14488.666666666666,0.0,-22.783199999999965,12.512399999999985,-0.0001999999999999988,0.4842999999999993,-14.620000000000005,2093.666666666666,0.0
Total,NIFTY,11:19,2.376000000000076,15.327999999999946,0.0022999999999999948,0.4697999999999989,-26.249999999999957,203298.33333333334,0.0,-48.854599999999934,32.994999999999976,-0.0008000000000000004,1.427599999999999,-27.36,371895.6666666667,0.0
30-12-2025,BANKNIFTY,11:19,76.25419999999986,-9.352300000000014,0.0005999999999999998,0.9241000000000001,-2.9799999999999613,-6055.0,0.0,-119.1570999999999,65.14140000000003,8.673617379884035e-19,1.434400000000001,-26.720000000000027,12621.0,0.0
27-01-2026,BANKNIFTY,11:19,1836.9675,-200.9819,0.004300000000000002,8.470200000000002,282.4200000000001,3528.857142857143,-10.0,1860.5298000000003,-227.15640000000005,0.0039,-8.923499999999999,291.16999999999996,3387.4285714285716,-18.0
Total,BANKNIFTY,11:19,1913.2216999999998,-210.3342,0.004900000000000002,9.394300000000001,279.4400000000001,-2526.142857142857,-10.0,1741.3727000000003,-162.01500000000001,0.0039000000000000007,-7.489099999999998,264.44999999999993,16008.428571428572,-18.0
30-12-2025,FINNIFTY,11:19,327.15389999999996,-95.17510000000001,0.007000000000000003,4.854099999999999,200.66000000000005,105.0,-3.0,289.2371,-80.70860000000002,0.006899999999999999,-4.9643,151.88,-161.0,-8.0
27-01-2026,FINNIFTY,11:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5599,-7.458399999999999,0.00030000000000000003,-0.2475,46.46,0.0,3.0
Total,FINNIFTY,11:19,327.15389999999996,-95.17510000000001,0.007000000000000003,4.854099999999999,200.66000000000005,105.0,-3.0,334.797,-88.16700000000002,0.007199999999999999,-5.211799999999999,198.34,-161.0,-5.0
30-12-2025,MIDCPNIFTY,11:19,109.97539999999992,-44.75249999999997,0.006500000000000002,3.7188000000000017,198.48999999999984,-2799.0,-1.0,81.4083,-23.626300000000015,0.006100000000000001,-0.5760000000000023,216.56000000000006,2645.0,0.0
27-01-2026,MIDCPNIFTY,11:19,209.89640000000003,-38.9243,0.005299999999999999,4.539300000000001,206.76,27.428571428571423,-28.0,238.5057,-39.4911,0.0063,-4.9154,236.71999999999997,4.285714285714286,-41.0
Total,MIDCPNIFTY,11:19,319.87179999999995,-83.67679999999997,0.011800000000000001,8.258100000000002,405.24999999999983,-2771.5714285714284,-29.0,319.914,-63.11740000000002,0.012400000000000001,-5.491400000000002,453.28000000000003,2649.285714285714,-41.0
16-12-2025,NIFTY,11:20,-2.023200000000031,10.608500000000006,0.001199999999999998,0.08499999999999996,-12.319999999999993,223347.0,0.0,-8.458299999999994,9.693899999999985,-9.999999999999766e-05,0.4195000000000002,-3.450000000000003,351238.0,0.0
23-12-2025,NIFTY,11:20,1.6991999999999905,3.8409999999999798,0.0009999999999999974,0.21359999999999957,-9.480000000000018,2750.0,0.0,-18.412099999999953,11.5522,-0.0005000000000000004,0.5805999999999996,-8.879999999999995,13508.0,0.0
30-12-2025,NIFTY,11:20,3.3851999999999975,0.8149999999999835,0.0001999999999999988,0.22910000000000075,-5.7599999999999625,-14651.666666666666,0.0,-22.954999999999984,12.173999999999992,-0.0001999999999999988,0.49789999999999957,-13.79000000000002,2075.0,0.0
Total,NIFTY,11:20,3.061199999999957,15.26449999999997,0.002399999999999994,0.5277000000000003,-27.559999999999974,211445.33333333334,0.0,-49.82539999999993,33.42009999999998,-0.0007999999999999969,1.4979999999999993,-26.12000000000002,366821.0,0.0
30-12-2025,BANKNIFTY,11:20,75.54960000000005,-9.575400000000059,0.0005999999999999998,0.916500000000001,-2.7399999999999523,-6386.0,0.0,-118.91609999999991,65.02089999999998,8.673617379884035e-19,1.4295000000000009,-26.720000000000027,12877.0,0.0
27-01-2026,BANKNIFTY,11:20,1837.6387000000002,-201.49009999999998,0.004300000000000002,8.4655,283.08000000000004,3822.0000000000005,-10.0,1860.3622999999998,-226.94860000000003,0.0039,-8.928599999999998,290.8399999999999,3554.571428571429,-18.0
Total,BANKNIFTY,11:20,1913.1883000000003,-211.06550000000004,0.004900000000000002,9.382000000000001,280.3400000000001,-2563.9999999999995,-10.0,1741.4461999999999,-161.92770000000004,0.0039000000000000007,-7.499099999999997,264.1199999999999,16431.571428571428,-18.0
30-12-2025,FINNIFTY,11:20,327.009,-95.40730000000002,0.007000000000000003,4.8514,201.04000000000005,106.0,-3.0,289.23449999999997,-80.7209,0.006899999999999999,-4.964700000000001,151.89,-161.0,-8.0
27-01-2026,FINNIFTY,11:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5599,-7.458399999999999,0.00030000000000000003,-0.2475,46.46,0.0,3.0
Total,FINNIFTY,11:20,327.009,-95.40730000000002,0.007000000000000003,4.8514,201.04000000000005,106.0,-3.0,334.7944,-88.1793,0.007199999999999999,-5.2122,198.35,-161.0,-5.0
30-12-2025,MIDCPNIFTY,11:20,111.10679999999994,-44.87969999999997,0.006500000000000002,3.6899999999999995,197.26999999999998,-3130.0,-1.0,92.81310000000002,-27.2637,0.006999999999999999,-1.1251000000000015,229.81000000000006,2638.0,0.0
27-01-2026,MIDCPNIFTY,11:20,210.0458,-38.858000000000004,0.005299999999999999,4.5472,206.29,28.285714285714285,-28.0,238.3884,-39.643899999999995,0.0063,-4.898,237.65,4.285714285714286,-41.0
Total,MIDCPNIFTY,11:20,321.15259999999995,-83.73769999999998,0.011800000000000001,8.2372,403.55999999999995,-3101.714285714286,-29.0,331.2015,-66.9076,0.0133,-6.023100000000001,467.46000000000004,2642.285714285714,-41.0
16-12-2025,NIFTY,11:21,-0.41080000000002315,7.954699999999988,0.001299999999999999,0.17279999999999962,-11.149999999999991,223347.0,0.0,-9.797799999999995,11.553299999999979,-0.0004999999999999987,0.5000000000000004,-3.930000000000007,351238.0,0.0
23-12-2025,NIFTY,11:21,4.1875,1.8293000000000035,0.0007999999999999986,0.30260000000000087,-8.340000000000003,2482.0,0.0,-20.683199999999943,13.210000000000008,-0.0005000000000000004,0.6645000000000003,-9.900000000000006,13647.0,0.0
30-12-2025,NIFTY,11:21,6.463799999999935,-0.09430000000000405,0.0002999999999999982,0.2964999999999991,-5.7099999999999795,-14797.666666666666,0.0,-25.874300000000005,13.103399999999993,-0.0001999999999999988,0.5949999999999998,-13.840000000000032,2187.0,0.0
Total,NIFTY,11:21,10.240499999999912,9.689699999999988,0.002399999999999996,0.7718999999999996,-25.199999999999974,211031.33333333334,0.0,-56.35529999999994,37.86669999999998,-0.001199999999999998,1.7595000000000005,-27.670000000000044,367072.0,0.0
30-12-2025,BANKNIFTY,11:21,81.42070000000012,-13.71429999999998,0.0005999999999999998,0.9853000000000005,-0.7599999999999909,-6378.0,0.0,-123.27589999999987,68.1789,8.673617379884035e-19,1.4887000000000006,-28.100000000000023,12898.0,0.0
27-01-2026,BANKNIFTY,11:21,1840.5235,-200.50279999999998,0.004300000000000002,8.5143,281.4200000000001,3828.857142857143,-10.0,1857.1698999999999,-227.7492,0.004,-8.8697,292.28999999999996,3564.0000000000005,-18.0
Total,BANKNIFTY,11:21,1921.9442000000001,-214.21709999999996,0.004900000000000002,9.499600000000001,280.6600000000001,-2549.142857142857,-10.0,1733.894,-159.5703,0.004000000000000001,-7.380999999999999,264.18999999999994,16462.0,-18.0
30-12-2025,FINNIFTY,11:21,327.0543,-95.6719,0.007000000000000003,4.8551,201.4,82.0,-3.0,288.7541,-80.29889999999999,0.006899999999999999,-4.955500000000001,151.32999999999998,-178.0,-8.0
27-01-2026,FINNIFTY,11:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6436,-6.9761999999999995,0.00030000000000000003,-0.23359999999999997,45.42,2.769230769230769,3.0
Total,FINNIFTY,11:21,327.0543,-95.6719,0.007000000000000003,4.8551,201.4,82.0,-3.0,332.3977,-87.2751,0.007199999999999999,-5.189100000000001,196.75,-175.23076923076923,-5.0
